origin_id,destinatio,shortest_d
76001,50955194,0.043151729938854
76002,50955194,0.048347525562276
76003,180858449,0.040017711921711
76004,50955194,0.041590258197038
76005,43027520,0.036590582942162
76006,25342899,0.040126071114144
76007,50955194,0.042178275377172
76008,50955194,0.030467214945326
76009,82301144,0.038595822673013
76010,50955194,0.030598439915465
76011,25342899,0.035990075729896
76012,50955194,0.037111568322734
76013,154201720,0.026832897148811
76014,50955194,0.039756441260958
76015,50955194,0.049777193838290
76016,43027520,0.041106767997497
76017,180858449,0.037178839913190
76018,50955194,0.042673616680983
76019,478308878,0.043551584429246
76020,83642054,0.023782441982535
76021,50955194,0.034096567467943
76022,478308878,0.015544057776230
76023,478308878,0.016906442920063
76024,180858449,0.045071994798087
76025,478308878,0.028491730630374
76026,43027520,0.039370427929278
76027,83642054,0.022629523485764
76028,43027520,0.028674869625023
76029,43027520,0.036962148449774
76030,478308878,0.025072621483682
76031,43027520,0.032250746683453
76032,25342899,0.044014971431639
76033,82301144,0.046728635171871
76034,43027520,0.027129090204504
76035,43027520,0.034852271554609
76036,82301144,0.036219600252904
76037,154201720,0.038490454438805
76038,43027520,0.035067279883264
76039,28684308,0.011755602125278
76040,478308878,0.021648408188410
76041,43027520,0.045391486387913
76042,478308878,0.011255776575333
76043,82301144,0.026029967387353
76044,1093545747,0.001439530280906
76045,154201720,0.033043059568187
76046,154201720,0.041098342585988
76047,82301144,0.040296007547191
76048,25342899,0.033200110718420
76049,43027520,0.033167039628007
76050,154201720,0.039234134120947
76051,82301144,0.025985514583726
76052,43027520,0.043599223408222
76053,50955194,0.031990363496556
76054,478308878,0.011668062226626
76055,43027520,0.026929399276735
76056,132717751,0.042536503191621
76057,82301144,0.031345686184904
76058,50955194,0.035525372875177
76059,50955194,0.029078576964653
76060,50955194,0.040356426974648
76061,180858449,0.044461230825331
76062,50955194,0.033038013356119
76063,50955194,0.032197957905117
76064,82301144,0.034308015021144
76065,50955194,0.038401627966797
76066,25342899,0.036932533199860
76067,25342899,0.038794550067137
76068,478308878,0.010268429726075
76069,43027520,0.034300856384501
76070,478308878,0.026812119707042
76071,50955194,0.037297730505134
76072,50955194,0.041437253136468
76073,180858449,0.050615944838098
76074,478308878,0.038862800550832
76075,43027520,0.030450879155128
76076,50955194,0.048011541260514
76077,43027520,0.038483533509945
76078,43027520,0.036355933877862
76079,50955194,0.028622048003784
76080,43027520,0.025553822791818
76081,478308878,0.034200459131170
76082,154201720,0.032131590192826
76083,154201720,0.031496241911722
76084,50955194,0.035658936516743
76085,43027520,0.022340696421907
76086,43027520,0.042509306917454
76087,43027520,0.034889467624391
76089,50955194,0.029513698591990
76090,50955194,0.042404113758214
76091,154201720,0.031649537938109
76092,478308878,0.010033344988946
76093,180858449,0.039561034496059
76094,50955194,0.035043234550323
76095,82301144,0.037257048113646
76096,50955194,0.022210748748326
76097,478308878,0.029169885157175
76098,154201720,0.046663476675721
76099,25342899,0.040596597855615
76100,154201720,0.037429987553484
77001,180858449,0.046013222592768
77002,43027520,0.032493781691831
77003,180858449,0.011135978858177
77004,180858449,0.031535472136127
77005,43027520,0.040786818085545
77006,43027520,0.025000043369883
77007,43027520,0.017173422615457
77008,180858449,0.021140713983958
77009,180858449,0.037890891748103
77010,43027520,0.041341448750957
77011,180858449,0.035388292807453
77012,180858449,0.030187561589471
77013,132717751,0.034183735630882
77014,132717751,0.023599400112358
77015,180858449,0.022222852625398
77016,43027520,0.015204568333445
77017,170649365,0.024945795513067
77018,43027520,0.010679754201243
77019,180858449,0.045525078193855
77020,164758570,0.016026899659829
77021,43027520,0.005729349980400
77022,180858449,0.027355247387959
77023,43027520,0.017012725088183
77024,180858449,0.037755224650135
77025,43027520,0.022154466583118
77026,43027520,0.048089760911177
77027,43027520,0.036396940809368
77028,180858449,0.034044131722583
77029,43027520,0.016396382872868
77030,43027520,0.013700708423976
77031,43027520,0.006775372158824
