origin_id,destinatio,shortest_d
12001,38525841,0.084375716201149
12002,38568475,0.058447596157521
12003,38525841,0.062029092612387
12004,38568475,0.066749663763793
12005,38568475,0.061039520457021
12006,38568475,0.061685695196796
12007,38525841,0.068701744604820
12008,38568475,0.066676321210654
12009,38525841,0.064353866340940
12010,38568475,0.071304702825235
12011,38568475,0.070382801373683
12012,38568475,0.060765492154914
12013,38525841,0.063868824453504
12014,38525841,0.062655695029607
12015,38568475,0.068406216600145
12016,38525841,0.063699428013949
12017,38525841,0.063082390843762
12018,38525841,0.064302241290039
12019,38525841,0.067432283057635
12020,38525841,0.077719152148018
12021,38568475,0.069470278464863
12022,38525841,0.075389848633046
12023,38568475,0.062372843090792
12024,38568475,0.072647988816051
12025,38568475,0.060716356417803
12026,38568475,0.055996979284606
12027,38568475,0.072552041145923
12028,38525841,0.061799664957021
12029,38568475,0.062900472658612
12030,38568475,0.068546790279196
12031,38525841,0.066758514972985
12032,38568475,0.058324836682350
12033,38568475,0.062540707984451
12034,38568475,0.052708690831841
12035,38568475,0.062543455459678
12036,38525841,0.063524811600155
12037,38525841,0.067582585200392
12038,38568475,0.065677146574951
12039,38568475,0.059743345112389
12040,38568475,0.058309647297529
12041,38525841,0.071959553020561
12042,38568475,0.053529665225390
12043,38568475,0.073283241706934
12044,38568475,0.063120089095500
12045,38525841,0.073323396719105
12046,38568475,0.062443870752545
12047,38568475,0.060412073319651
12048,38568475,0.059173673438284
12049,38525841,0.062791535167563
12050,38568475,0.054478601179346
12051,38525841,0.066270445359871
12052,38568475,0.069915051720845
12053,38525841,0.065664217240818
12054,38525841,0.059231889795592
12055,38568475,0.067280231018133
12056,38568475,0.074862327143678
12057,38525841,0.061920943487154
12058,38568475,0.074823995377918
12059,38568475,0.076066041629999
12060,38568475,0.070244700022505
12061,38525841,0.089927354577528
12062,38525841,0.068714716614899
12063,38525841,0.069311226808940
12064,38568475,0.063021907397320
12065,38525841,0.081398021487975
12066,38525841,0.072361739366524
12067,38568475,0.057933155787864
12068,38568475,0.060008297302262
12069,38568475,0.071673256818854
12070,38568475,0.057209343560975
12071,38568475,0.063083949494560
12072,38568475,0.065609539002901
12073,38568475,0.061456197301188
12074,38525841,0.065802961641364
12075,38568475,0.052980944258931
12076,38525841,0.074952148678863
12077,38525841,0.062198654637278
12078,38568475,0.059095779006538
12079,38568475,0.057196969421089
12080,38568475,0.063040180924471
12081,38525841,0.071971965131672
12082,38525841,0.064210376032175
12083,38568475,0.065611919106724
12084,38525841,0.064511389372215
12085,38568475,0.059556011516053
12086,38568475,0.073007817196905
12087,38525841,0.069750890872817
