origin_id,destinatio,shortest_d
21001,256567884,0.088596958774926
21002,256567884,0.088992320140495
21003,712693603,0.091326019111503
21004,256567884,0.088631240106843
21005,256567884,0.102196860167914
21006,712693603,0.081814707033830
21007,256567884,0.096372294249796
21008,256567884,0.087604767481066
21009,1073533187,0.080142632188469
21010,1073533187,0.110576415609018
21011,256567884,0.100468455747038
21012,256567884,0.086106757435201
21013,1073533187,0.087961069075050
21014,256567884,0.098071360296482
21015,256567884,0.089666720350556
21016,1073533187,0.107739636621212
21017,1073533187,0.093714410591801
21018,256567884,0.104712702461110
21019,256567884,0.098703084649158
21020,256567884,0.095301127536828
21021,1073533187,0.091103818265557
21022,256567884,0.096336308308391
21023,256567884,0.087683553087053
21024,256567884,0.085051257917973
21025,256567884,0.081032461652341
21026,712693603,0.079655149392217
21027,256567884,0.127965964289247
21028,1073533187,0.074970483446486
21029,256567884,0.082198529481543
21030,1073533187,0.091510897953849
21031,256567884,0.093987786316340
21032,1073533187,0.101320005413382
21033,256567884,0.103329401843397
21034,1073533187,0.089249397989478
21035,256567884,0.092109056484422
21036,256567884,0.119306205045576
21037,256567884,0.106929380537066
21038,256567884,0.095975454603218
21039,256567884,0.098362464742352
21040,256567884,0.087521487821559
21041,256567884,0.094256351440301
21042,256567884,0.113653656825308
21043,256567884,0.096663574514265
21044,256567884,0.113739364578271
21045,256567884,0.082582680761643
21046,256567884,0.120175236471050
21047,712693603,0.091836418720858
21048,256567884,0.095547771848550
21049,256567884,0.115677978262386
21050,256567884,0.097008728540803
21051,256567884,0.095906096018791
21052,1073533187,0.081322071841068
21053,256567884,0.083360427785767
21054,256567884,0.109568250763539
21055,256567884,0.091176086581642
21056,256567884,0.101178587056715
21057,1073533187,0.099185410099055
21058,712693603,0.084167593283205
21059,712693603,0.092790418741780
21060,256567884,0.082769485378149
21061,712693603,0.092028835148300
21062,256567884,0.098294542636871
21063,1073533187,0.085009110309655
21064,256567884,0.099918592581677
21065,256567884,0.093453018336521
21066,256567884,0.092923093755391
21067,256567884,0.117378625954571
21068,1073533187,0.104470089792493
21069,256567884,0.097187420031147
21070,1073533187,0.109967342548608
21071,1073533187,0.083344230777191
21072,256567884,0.097643124938802
21073,256567884,0.098418362514902
21074,1073533187,0.097848926886485
21075,1073533187,0.100495813551928
21076,256567884,0.078730807360620
21077,1073533187,0.072788566389584
21079,256567884,0.093810805435592
21080,256567884,0.105179362746337
21081,1073533187,0.088229927562436
21082,712693603,0.087311076683944
21083,256567884,0.103388731855205
21084,256567884,0.100462943227626
21085,712693603,0.090082440855209
