origin_id,destinatio,shortest_d
1001,38525841,0.061073126784424
1002,750606972,0.049120728693244
1003,750606972,0.079444809355855
1004,38525841,0.049633253708323
1005,38525841,0.063702589398219
1006,750606972,0.052547160153013
1007,38525841,0.073006688952298
1008,750606972,0.049829138182676
1009,38525841,0.045988487428302
1010,38525841,0.061371869782539
1011,750606972,0.061635224668212
1012,38525841,0.049007777573778
1013,750606972,0.052476082262354
1014,38525841,0.053760205418576
1015,38525841,0.058050416129147
1016,750606972,0.061392100881032
1017,38525841,0.057227804912242
1018,38525841,0.050188821047160
1019,750606972,0.087687593153896
1020,38525841,0.052149560375225
1021,750606972,0.064332592198933
1022,750606972,0.072260262764718
1023,38525841,0.056416307521066
1024,750606972,0.044857209389328
1025,750606972,0.055445260733239
1026,750606972,0.064149218364861
1027,38525841,0.053736558859679
1028,750606972,0.052670239615622
1029,38525841,0.065442612022783
1030,38525841,0.055589590942707
1031,38525841,0.051738101019225
1032,750606972,0.055923349814781
1033,750606972,0.058020431665732
1034,750606972,0.054362816366188
1035,750606972,0.057247663845837
1036,38525841,0.069220353410716
1037,38525841,0.047794115495047
1038,750606972,0.050825898318988
1039,38525841,0.048697663069560
1040,750606972,0.056545243524687
1041,750606972,0.054867335500214
1042,38525841,0.055139779869573
1043,750606972,0.064848024816093
1044,750606972,0.057725379696811
1045,750606972,0.053027776280912
1046,750606972,0.060248252148946
1047,38525841,0.056619030762929
1048,38525841,0.044153834297103
1049,750606972,0.052901351796541
1050,38525841,0.055938894546731
1051,750606972,0.044821282767130
1052,38525841,0.069526397892168
1053,750606972,0.057473719256061
1054,750606972,0.073312211992115
1055,750606972,0.054478408571453
1056,38525841,0.052118408738673
1057,38525841,0.057415734885064
1058,750606972,0.040844622968327
1059,750606972,0.036726512055497
1060,38525841,0.050545137489581
1061,38525841,0.053209630595241
1062,750606972,0.051753914416865
1063,750606972,0.051318646015465
1064,38525841,0.058142157136402
1065,750606972,0.048963541931989
1066,38525841,0.059070944519691
1067,38525841,0.067714882983423
1068,750606972,0.051046941850179
1069,38525841,0.049217314182677
1070,750606972,0.049434752110019
1071,750606972,0.051050982185534
1072,750606972,0.070988093752924
1073,38525841,0.080368079914630
1074,750606972,0.072468344580487
1075,750606972,0.075754810916347
1076,750606972,0.057036780040653
1077,38525841,0.055065906524292
1078,38525841,0.044164325149128
1079,38525841,0.067036715129548
1080,750606972,0.063583868901222
1081,750606972,0.053634387724556
1082,38525841,0.054207877733951
1083,38525841,0.059386674602889
1084,38525841,0.067873754087623
1085,38525841,0.055736799760616
1086,750606972,0.056346201385058
1087,750606972,0.075881728983762
1088,750606972,0.067936321097083
1089,750606972,0.060809257409223
1090,750606972,0.047946149362444
1091,38525841,0.067313431475794
1092,38525841,0.054217024811555
1093,750606972,0.053929718467490
1094,750606972,0.063799521182012
1095,38525841,0.055818352756759
1096,38525841,0.058870044698454
1097,750606972,0.055819556203460
1098,38525841,0.062398149321596
1099,750606972,0.052758477949606
1100,750606972,0.065287398019155
1101,750606972,0.062256326613853
1102,750606972,0.059032008145271
1103,750606972,0.068566516864576
1104,750606972,0.060030635324652
1105,38525841,0.057740045254803
1106,38525841,0.060529681188465
1107,750606972,0.070441401101493
1108,38525841,0.076830806133315
1109,750606972,0.060107310865625
1110,750606972,0.055685365822613
1111,750606972,0.052957933090591
1112,750606972,0.051782565708638
1113,750606972,0.064112575923492
1114,750606972,0.061231451154726
1115,750606972,0.055988410638078
1116,750606972,0.056688525812331
1117,750606972,0.062066401564506
1118,750606972,0.079249426428332
1119,750606972,0.059101795046649
1120,750606972,0.048224742688888
1121,38525841,0.074379453087636
1122,750606972,0.059903805442183
1123,38525841,0.045730902237121
1124,38525841,0.061160081887231
1125,38525841,0.052934437071142
1126,750606972,0.057331126565859
1127,750606972,0.043074168094407
1128,750606972,0.063511418977113
1129,38525841,0.052119066305156
1130,750606972,0.055629808792958
1131,750606972,0.078013739734938
1132,38525841,0.057380054612032
1133,750606972,0.068141901612031
1134,38525841,0.070288979885302
1135,750606972,0.055923586561749
1136,750606972,0.042561496322864
1137,38525841,0.054184538063418
1138,38525841,0.060964414418975
1139,750606972,0.056919652838081
1140,750606972,0.056615864126272
1141,38525841,0.059963928164949
1142,750606972,0.056228630169801
1143,38525841,0.051304582045695
1144,38525841,0.049000369149582
1145,750606972,0.073605074785790
1146,750606972,0.059731807519480
1147,750606972,0.062012657154025
1148,38525841,0.053191073136877
1149,750606972,0.062264736034708
1150,38525841,0.054059248367245
1151,38525841,0.067793763204640
1152,750606972,0.070118850367165
1153,38525841,0.048751406955201
1154,750606972,0.059872559498797
1155,750606972,0.070786674324158
1156,750606972,0.043629996781768
1157,750606972,0.070165776057187
1158,38525841,0.048894259962691
1159,38525841,0.057211681763549
1160,38525841,0.054014650182045
1161,38525841,0.056691888640601
1162,38525841,0.051763035545927
1163,38525841,0.047762715600972
1164,750606972,0.043587374900326
1165,38525841,0.076596310328038
1166,750606972,0.057809148109932
1167,38525841,0.059096155013922
1168,750606972,0.049793049499282
1169,750606972,0.067610794053394
1170,38525841,0.061911592037410
1171,750606972,0.047079379008396
1172,38525841,0.057549263816192
1173,750606972,0.053739891167276
1174,750606972,0.045461481769380
1175,750606972,0.067835714578512
1176,38525841,0.059824642731795
1177,38525841,0.052082948877359
1178,750606972,0.046051669125993
1179,38525841,0.054844572980420
1180,38525841,0.048475326404054
1181,38525841,0.051284309261412
1182,38525841,0.062884912553019
1183,38525841,0.049108471128449
1184,750606972,0.061119837995129
1185,38525841,0.053199465067474
1186,750606972,0.066515153562985
1187,38525841,0.064969490849450
1188,750606972,0.068757452860669
1189,750606972,0.049800974199510
1190,750606972,0.060166480263427
1191,750606972,0.053860769512405
1192,212813577,0.064072762631335
1193,750606972,0.044096290830269
1194,750606972,0.052048905270471
1195,750606972,0.052659118393973
1196,38525841,0.051759947717197
1197,750606972,0.043869289141434
1198,750606972,0.061694896853279
1199,38525841,0.066042325350764
1200,750606972,0.056637474231507
1201,750606972,0.073604455935735
1202,750606972,0.073991788596211
1203,750606972,0.043830919899089
1204,750606972,0.057795038732447
1205,750606972,0.060916481788338
1206,38525841,0.067855518634796
1207,38525841,0.071722574544129
1208,38525841,0.055432186913674
1209,38525841,0.055867215313254
1210,38525841,0.056304210825533
1211,750606972,0.055409162545845
1212,38525841,0.074434984353389
1213,38525841,0.057659037465439
1214,750606972,0.049050995125187
1215,38525841,0.041882697782926
1216,750606972,0.066637378111723
1217,750606972,0.060429889500675
1218,750606972,0.057939728935330
1219,750606972,0.046551536170101
1220,750606972,0.056964292263871
1221,750606972,0.065540234202738
1222,750606972,0.057377643452948
1223,38525841,0.052420966516546
1224,38525841,0.080284179223490
1225,38525841,0.051212874593777
1226,750606972,0.064116052932701
1227,750606972,0.064619625111692
1228,750606972,0.052512850253685
1229,750606972,0.056690910749750
1230,38525841,0.064601818490864
1231,38525841,0.061525073956089
1232,750606972,0.065674837319060
1233,38525841,0.053451084536537
1234,750606972,0.074439830405488
1235,38525841,0.053203555673812
1236,750606972,0.055277435713219
1237,750606972,0.058850978767437
1238,38525841,0.066267287592922
1239,750606972,0.056661620886867
1240,750606972,0.056348484481453
1241,750606972,0.051872523562273
1242,750606972,0.057231919894910
1243,750606972,0.052248427219784
1244,38525841,0.064228933832322
1245,750606972,0.057256313211296
1246,38525841,0.058610771280311
1247,38525841,0.055328898533474
1248,750606972,0.055194050896426
1249,750606972,0.049010414373075
1250,750606972,0.057215856471927
1251,38525841,0.062692899589258
1252,750606972,0.053069167760646
1253,38525841,0.052461045275288
1254,750606972,0.056233380565569
1255,750606972,0.052368281169464
1256,750606972,0.055827546524805
1257,38525841,0.044093379981649
1258,750606972,0.076840102396443
1259,750606972,0.072882163922232
1260,750606972,0.051207758395036
1261,38525841,0.052515812056926
1262,38525841,0.053756509066125
1263,750606972,0.077462826129331
1264,38525841,0.055202844385393
1265,750606972,0.051876956776303
1266,38525841,0.057205206522049
1267,38525841,0.067024764885477
1268,38525841,0.055881145711563
1269,38525841,0.052509143498848
1270,750606972,0.060606549473102
1271,38525841,0.057428507779350
1272,750606972,0.046615922391066
1273,38525841,0.054450551593427
1274,38525841,0.057677749736823
1275,750606972,0.058202126640984
1276,750606972,0.053768465168766
1277,38525841,0.068717183752548
1278,38525841,0.072325547574945
1279,750606972,0.067690940951276
1280,750606972,0.043395632554913
1281,750606972,0.071091500957609
1282,750606972,0.086095710844054
1283,750606972,0.055022840348347
1284,750606972,0.058245495199065
1285,750606972,0.057596057591331
1286,750606972,0.063015446138904
1287,38525841,0.062073792900447
1288,38525841,0.083351472646338
1289,750606972,0.063223164048418
1290,750606972,0.064443386310323
1291,750606972,0.063523930390959
1292,750606972,0.050854126497433
1293,38525841,0.051584841651547
1294,38525841,0.049615866111683
1295,38525841,0.054354902273130
1296,38525841,0.057204693170728
1297,38525841,0.068234276472733
1298,38525841,0.060576730791171
1299,750606972,0.049914499283386
1300,750606972,0.050164001323069
1301,750606972,0.059364834533334
1302,750606972,0.052374752388491
1303,750606972,0.052538809333091
1304,38525841,0.050178046028086
1305,750606972,0.057407385356257
1306,750606972,0.061986781596675
1307,750606972,0.058351385734912
1308,750606972,0.041039011089431
1309,750606972,0.045805737765306
1310,750606972,0.049054202391377
1311,38525841,0.058051832925092
1312,38525841,0.059729859508836
1313,750606972,0.072557946027773
1314,750606972,0.054062436863032
1315,750606972,0.047981994446635
1316,750606972,0.050619553214055
2002,38525841,0.078074835763281
2003,38525841,0.043888210234960
2004,38525841,0.049100415944076
2006,38525841,0.045608750322044
2007,38525841,0.039785114850335
2008,38525841,0.066510554675247
2009,38525841,0.046633480545155
2011,38525841,0.050141499823604
2014,38525841,0.069845688822035
2015,38525841,0.049108890806926
2016,38525841,0.057799390044182
2017,38525841,0.039282945369137
2019,38525841,0.065439680960318
2021,38525841,0.048834542334168
2025,38525841,0.072701608918877
2029,38525841,0.084536352117644
2030,38525841,0.038264152069496
2031,38525841,0.039721384326764
2032,38525841,0.048249207783807
2033,38525841,0.048379756065017
2035,38525841,0.048880814676426
2038,38525841,0.063912678929740
2041,38525841,0.080339639745956
2042,38525841,0.047939237390561
2043,38525841,0.066478895726111
2045,38525841,0.042341454137000
2047,38525841,0.040847303905812
2048,38525841,0.072265084695580
2049,38525841,0.046777182324335
2052,38525841,0.047896867905387
2054,38525841,0.038962955357612
2057,38525841,0.081077841228049
2058,38525841,0.042950169718623
2059,38525841,0.045024214095732
2061,38525841,0.050408196090668
2062,38525841,0.047111761447982
2065,38525841,0.044363082371581
2066,38525841,0.059667013236094
2067,38525841,0.048519399997972
2068,38525841,0.048920202870134
2070,38525841,0.039133851918758
2071,38525841,0.051130798871732
2072,38525841,0.053588764168220
2078,38525841,0.073601933037755
2079,38525841,0.049445639044040
2082,38525841,0.035951897630301
2088,38525841,0.045392547986125
2089,38525841,0.042331371443025
2090,38525841,0.040815552791440
2091,38525841,0.038266346870839
2093,38525841,0.038872043268015
2096,38525841,0.069916036647079
2097,38525841,0.070972104747403
2102,38525841,0.061342264653473
2104,38525841,0.040016775229526
2107,38525841,0.059864976400354
2108,38525841,0.041776968298990
2110,38525841,0.071821090655932
2111,38525841,0.080809842963766
2112,38525841,0.077039753064092
2113,38525841,0.085113971854752
2114,38525841,0.077609199944447
2115,38525841,0.037306367572177
2116,38525841,0.053945745180932
2118,38525841,0.044637551671618
2121,38525841,0.068610086571848
2122,38525841,0.051828819198624
2123,38525841,0.070916370861953
2126,38525841,0.045787990096025
2127,38525841,0.041478095022690
2128,38525841,0.056038105661574
2131,38525841,0.043076353994450
2133,38525841,0.045597295226926
2134,38525841,0.068191054279543
2135,38525841,0.069419619833409
2137,38525841,0.053541468494402
2142,38525841,0.036334888350228
2147,38525841,0.040808147998411
2148,38525841,0.038604436621907
2150,38525841,0.046429478068495
2152,38525841,0.058027185848204
2156,38525841,0.063567724173475
2158,38525841,0.038618922137145
2163,38525841,0.047277165961294
2164,38525841,0.042056855785646
2166,38525841,0.064460285699102
3001,38525841,0.055447898541764
3002,38525841,0.059642866247447
3006,38525841,0.062016491114304
3008,38525841,0.056571704611104
3012,38525841,0.051080842104273
3016,38525841,0.053272396639369
3018,38525841,0.043549863461958
3019,38525841,0.053048740316642
3021,38525841,0.054051484320045
3022,38525841,0.057702009939273
3023,38525841,0.045587212326975
3024,38525841,0.053397402512472
3025,38525841,0.057089919938044
3026,38525841,0.055710749923544
3027,38525841,0.049249864395378
3030,38525841,0.049167839440253
3032,38525841,0.051272185608014
3036,38525841,0.045306623696870
3037,38525841,0.044832606549284
3039,38525841,0.046843288535967
3040,38525841,0.042430905368176
3041,38525841,0.042046618451613
3042,38525841,0.049033921788453
3043,38525841,0.057868065830701
3044,38525841,0.052880210591822
3045,38525841,0.051345267890450
3047,38525841,0.051430669109980
3049,38525841,0.052219517377059
3051,38525841,0.056336354902918
3052,38525841,0.054798772390171
3055,38525841,0.051680952653160
3058,38525841,0.053937650111910
3060,38525841,0.058047988759001
3062,38525841,0.055623938576137
3065,38525841,0.048042655996392
3066,38525841,0.051176292526075
3068,38525841,0.049197056904400
3069,38525841,0.046718344979615
3070,38525841,0.057675329617109
3071,38525841,0.054892765317422
3073,38525841,0.048537165805552
3076,38525841,0.055886635851505
3077,38525841,0.047049005563677
3079,38525841,0.053033755070618
3082,38525841,0.056423396029649
3083,38525841,0.048418164609021
3084,38525841,0.059874528733748
3088,38525841,0.054662862131940
3090,38525841,0.045662252985223
3091,38525841,0.055955256829614
3093,38525841,0.057175396993673
3095,38525841,0.058730600541051
3097,38525841,0.057973420804833
3098,38525841,0.060331373748894
3100,38525841,0.052141026961846
3103,38525841,0.057811091071916
3104,38525841,0.047995587270845
3106,38525841,0.045723378806130
3108,38525841,0.053603329441712
3109,38525841,0.054803681242521
3112,38525841,0.060445239830526
3114,38525841,0.055513139598726
3115,38525841,0.062371932606875
3116,38525841,0.060357084393516
3119,38525841,0.056676902580998
3120,38525841,0.059016276658274
3121,38525841,0.059411262600492
3122,38525841,0.049670737282276
3129,38525841,0.041682863777830
3130,38525841,0.048605151538175
3131,38525841,0.049703598451980
3133,38525841,0.059127420108314
3134,38525841,0.046136243061579
3135,38525841,0.046094582685084
3138,38525841,0.044647666096216
3139,38525841,0.048948081607712
3140,38525841,0.058677662090916
3141,38525841,0.051675943282880
3143,38525841,0.053964167224934
3144,38525841,0.050420146914653
3146,38525841,0.050578957779113
3149,38525841,0.049095506870516
3153,38525841,0.055397891731651
3154,38525841,0.058166545010243
3157,38525841,0.056279906935633
3158,38525841,0.047540202422908
3159,38525841,0.043658303931951
3164,38525841,0.044339420546071
4001,750606972,0.066039947119932
4002,750606972,0.046970515047934
4003,750606972,0.039523311132976
4004,750606972,0.035213105808205
4005,85144327,0.013624899546956
4006,750606972,0.058964641002323
4007,750606972,0.036750242829953
4008,750606972,0.018362101305361
4009,750606972,0.054498775752610
4010,750606972,0.042994342189643
4011,38525841,0.042424652530791
4012,750606972,0.052284426389650
4013,750606972,0.037823416010943
4014,750606972,0.021774837268245
4015,750606972,0.022009501287333
4016,750606972,0.030325978856351
4017,750606972,0.071144625566950
4018,750606972,0.027803424727686
4019,750606972,0.026585150517120
4020,750606972,0.033818921258967
4021,750606972,0.027108173594458
4022,750606972,0.041887148732074
4023,750606972,0.028400828293864
4024,750606972,0.031720114799945
4025,750606972,0.036342428354614
4026,750606972,0.032696786659750
4027,750606972,0.029345224050926
4028,750606972,0.034954656963966
4029,750606972,0.032802207069668
4030,750606972,0.021616692446198
4031,21249474,0.025496522553695
4033,750606972,0.047798148864147
4034,750606972,0.040362229073970
