osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,path,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
"100645470","5115",tertiary,Strada Fiorenzuola Focara,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"24","0","24",0.0036645404473,336.403940482398,12.8236829,43.9451678
"81193268","5114",secondary,Via Nazario Sauro,SS16,B,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"21","0","21",0.00453092043943,160.317221620892,13.8909319,42.9123661
"81193268","5114",secondary,Via Nazario Sauro,SS16,B,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"19","0","19",0.00402331466358,161.764168921746,13.8907608,42.912844
"81246625","5115",tertiary,Viale dello Sport,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.00107231927681,308.169435583163,13.8880641,42.9387388
"15789330","5132",trunk_link,,,F,"40","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00021615420422,87.1511989465729,13.3885916,43.6150564
"15789330","5132",trunk_link,,,F,"40","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"7","0","7",0.00097928827493,193.354715916411,13.3891161,43.6146533
"15789330","5132",trunk_link,,,F,"40","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"8","0","8",0.0010894866869,214.410292147753,13.3890698,43.6145533
"729626499","5113",primary,Via Marina,SS16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"7","0","7",0.00031044366952,324.234609453328,13.3400779,43.6530305
"729626499","5113",primary,Via Marina,SS16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"7","0","7",0.00031044366952,324.234609453328,13.3400779,43.6530305
"168640799","5114",secondary,Via Cesanense,SP11,F,"90","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00010414009795,259.575320339269,13.1675005,43.7498584
"15725923","5113",primary,Strada della Romagna,SS16,B,"90","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"6","0","6",0.00673834098984,114.888783643866,12.8368149,43.9360405
