origin_id,destinatio,shortest_d
78001,288164956,0.021558034516242
78002,150521182,0.000155096697444
78003,224131266,0.022908248569682
78004,23654029,0.008357629817782
78005,430533234,0.007492867278745
78006,87791394,0.007644876537076
78007,87791394,0.027373361648938
78008,191118417,0.006233327736155
78009,288164956,0.024415757038295
78010,33234014,0.000780472400063
78011,88088438,0.002959977926624
78012,191118417,0.021408373587303
78013,943852711,0.001091722470076
78014,191118417,0.011042025073025
78016,191118417,0.017218166282152
78017,183838414,0.024089957129311
78018,312419477,0.023893277776127
78019,298893268,0.001648406306414
78020,94580414,0.007686934024996
78021,90759233,0.001882014719807
78022,618484575,0.011092141824501
78023,312419477,0.016911466261854
78024,305842049,0.013112911014001
78025,285058748,0.000128459592126
78026,183838414,0.020141533890597
78027,191118417,0.014723675066728
78029,288164956,0.013401197421016
78030,183838414,0.018149390238526
78031,183838414,0.016381070356542
78032,83642054,0.014433807969892
78033,288164956,0.015576356440448
78034,183838414,0.018693955044030
78035,191118417,0.015688581983716
78036,220920842,0.017225622615771
78037,183838414,0.021090417616880
78038,197887815,0.017199832212271
78039,105135892,0.027763280074500
78040,105467631,0.000390665322408
78041,220920842,0.011904063354982
78042,23654029,0.008185914790670
78043,191118417,0.013429266184917
78044,224131266,0.006360881368839
78045,183838414,0.015075310417016
78046,618484575,0.009068950004754
78047,1037715241,0.005236059069142
78048,288602664,0.000474707781813
78049,191118417,0.025331221793042
78050,33234014,0.016522189362116
78051,197887815,0.008429278534156
78052,227217548,0.006998678896569
78053,191118417,0.017635891310298
78054,288164956,0.014070682701527
78055,72875372,0.000090372619939
78056,220920842,0.004899068756474
78057,220920842,0.014669293891321
78058,105135892,0.001146019822689
78059,191118417,0.008802553558455
78060,267326298,0.005854154764267
78061,386876409,0.000050142995248
78062,33234014,0.006007510257739
78063,478308878,0.017743985963090
78064,478308878,0.021078866393068
78065,183838414,0.022118227689162
78066,105135892,0.019271366651616
78067,72875366,0.000601206596502
78068,618484575,0.019148742947660
78069,288164956,0.018677896971924
78070,183838414,0.020672925757577
78071,104822922,0.003153020801511
78072,191118417,0.009798113520962
78073,197887815,0.017594730074770
78074,312419477,0.007671837475257
78075,191118417,0.012407370335029
78076,183838414,0.011320920564746
78077,183838414,0.013417881381432
78078,191118417,0.016354260109530
78079,183838414,0.021867870997931
78080,197887815,0.018797124790025
78081,105135892,0.023676444521258
78082,87809038,0.006505006284922
78083,288164956,0.018770203128827
78084,478308878,0.019318870492138
78085,487219203,0.022280586244498
78086,305842049,0.019894776686634
78087,83642054,0.011782792500654
78088,105571178,0.013283726802460
78089,224881385,0.010963087441049
78090,163758919,0.025369828114581
78091,42142183,0.000196073572873
78092,105571178,0.013897181434974
78093,191118417,0.026877475373294
