istat,comune,lng,lat,join_OBJECTID_1,join_objectid,join_tipo_costa,join_descrizion,join_litologia,join_nome,join_id_interve,join_anno_costr,join_annodismis,join_dim_opera,join_dim_opera_,join_spaz_opera,join_dist_riva,join_flag_modif,join_modifica_o,join_lung_modif,join_area_modif,join_variaz_med,join_variaz_max,join_id_sistema,join_incongruen,join_incertezza,join_acc_geomet,join_annotazion,join_cod_istat,join_nome_uf,join_dataacqort,join_oraacqorto,join_data_igm,join_resp_digit,join_shape_leng,join_globalid,join_SHAPE__Length,join_Shape_Length,distance
"41018",Frontone,"12.73891053","43.51462189","11254","11183","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Erosione,"4293.29","160646.07","42.42","64","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"4242.31380959",{A380CA4D-88C1-4038-A74B-833AC41574FB},,"4246.82778325706","41807.0641124774"
"41019",Gabicce Mare,"12.75648023","43.96658771","7884","7773","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Avanzamento,"1311.64","32519.46","29.79","60","0",Nessuna,Nessuna,Non verificato, ,"11041019",Rimini,1998/07/13 00:00:00, ,"1948",C. La Mantia,"331.90926785",{8B5EE091-677F-4E98-B2D3-74DD279C8F97},,"332.146691940856","0"
"41020",Gradara,"12.77300459","43.94077611","1247","1074","1",Alta,Rocciosa, ,"0",,"0","0","0","0","0",Si,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041019",Rimini,1998/07/13 00:00:00, ,"1948",C. La Mantia,"483.26212668",{58B0208E-BFB7-4A85-89CE-A604479A912A},,"483.617832742806","1772.95467066323"
"41021",Isola del Piano,"12.78293406","43.7371568","12778","12743","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Stabilità,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"106.34853416",{BA168CB2-C037-4000-BA13-1494D4CB1E13},,"106.446989323222","20581.7429761309"
"41022",Lunano,"12.44098613","43.73047","34478","34392","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"643.71457522",{CACB48FE-844E-4DF1-849A-541D890FC30D},,"644.139082579975","33156.2711137678"
"41023",Macerata Feltria,"12.44277531","43.80308276","32706","32641","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"4.48675833",{51F3EE8D-B660-45DE-833F-3A94D5AF16A6},,"4.4897038771066","26931.9507897615"
"41025",Mercatello sul Metauro,"12.33675362","43.64750954","34478","34392","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"643.71457522",{CACB48FE-844E-4DF1-849A-541D890FC30D},,"644.139082579975","45583.5603484407"
"41026",Mercatino Conca,"12.49350427","43.87042655","32707","32642","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099013",Rimini,1998/06/29 00:00:00, ,"1948",V. Angione,"17.2659266",{A8446CD4-AB3E-49D1-95E2-3B7068C57DC7},,"17.2766540537803","18810.7622951111"
"41027",Mombaroccio,"12.85487947","43.79683666","12778","12743","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Stabilità,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"106.34853416",{BA168CB2-C037-4000-BA13-1494D4CB1E13},,"106.446989323222","11796.7142219842"
"41028",Mondavio,"12.9686012","43.67453553","11254","11183","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Erosione,"4293.29","160646.07","42.42","64","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"4242.31380959",{A380CA4D-88C1-4038-A74B-833AC41574FB},,"4246.82778325706","16119.0302963756"
