origin_id,destinatio,shortest_d
23001,256567884,0.054182075285896
23002,256567884,0.045939249269480
23003,256567884,0.042333008826277
23004,256567884,0.042590566256925
23005,256567884,0.052346687404665
23006,256567884,0.056828777475624
23007,256567884,0.042553546004571
23008,256567884,0.036424287929759
23009,256567884,0.043477472616760
23010,256567884,0.039985646281043
23011,256567884,0.060570589812669
23012,256567884,0.051344225381421
23013,256567884,0.059062851278290
23014,256567884,0.067723467632211
23015,256567884,0.050693509757137
23016,256567884,0.047131244435497
23017,256567884,0.040354083261926
23018,256567884,0.058184281015110
23019,256567884,0.046601231887785
23020,52083745,0.039557357143391
23021,256567884,0.048812996765865
23022,256567884,0.052464873189628
23023,256567884,0.054814275597313
23024,256567884,0.047868922452985
23025,256567884,0.044458484490545
23026,256567884,0.054537105386278
23027,256567884,0.042020905376268
23028,256567884,0.042843850996978
23029,256567884,0.050352620065181
23030,256567884,0.057331412214235
23031,256567884,0.057096593419115
23032,256567884,0.056928738433911
23033,256567884,0.060522690108082
23034,256567884,0.067670816838455
23035,256567884,0.054061515849280
23036,256567884,0.058415845841315
23037,52083745,0.046802304923241
23038,256567884,0.054660663728944
23039,256567884,0.044458678025840
23040,256567884,0.051053650649052
23041,256567884,0.046944998350868
23042,256567884,0.043229918892026
23043,256567884,0.054507320298072
23044,256567884,0.042607108013071
23045,256567884,0.071129718654724
23046,256567884,0.056285913897951
23047,256567884,0.046214836540795
23048,256567884,0.040381761496212
23049,256567884,0.043297853548517
23050,256567884,0.041064479830059
23051,256567884,0.052959428960572
23052,256567884,0.058172861285919
23053,52083745,0.049476817466405
23054,256567884,0.052951875238832
23055,256567884,0.048630870028231
23056,256567884,0.051620873744112
23057,256567884,0.051636848776543
23058,256567884,0.050983167301880
23059,256567884,0.053022816037681
23060,256567884,0.050536177563224
23061,256567884,0.039338624576698
23062,256567884,0.056726730954694
23063,256567884,0.041651254780869
23064,256567884,0.047261954320456
23065,256567884,0.046178478460988
23066,256567884,0.039221876649981
23067,256567884,0.058814417952491
23068,256567884,0.054184699111836
23069,256567884,0.039651135569688
23070,256567884,0.045692259321659
23071,256567884,0.046016352528353
23072,256567884,0.047242628473866
23073,256567884,0.042277484096261
23074,256567884,0.055809084901343
23075,256567884,0.044776071391907
23076,256567884,0.056060098352660
23077,256567884,0.053361468669306
23078,256567884,0.062360955992211
23079,256567884,0.066317749581459
23080,256567884,0.055679362047378
23081,256567884,0.041636801679584
23082,256567884,0.049830974722823
23083,256567884,0.051927025996525
23084,52083745,0.055692429708154
23085,256567884,0.040989515224189
23086,256567884,0.061632406064744
23087,256567884,0.048224422360981
23088,256567884,0.054242281935224
23089,256567884,0.056966970393226
23090,256567884,0.059962821021898
23091,256567884,0.046021454911093
23092,256567884,0.045578417585005
23093,256567884,0.048075097830012
23094,256567884,0.051236804106695
23095,52083745,0.041124476068006
23096,256567884,0.050573498278979
23097,256567884,0.045002529224924
23098,256567884,0.041952831724948
24001,256567884,0.034778565114048
24002,256567884,0.034816190317034
24003,256567884,0.040559281232460
24004,256567884,0.031990111156851
24005,256567884,0.050412146969870
24006,256567884,0.030666316721658
24007,256567884,0.044199334410736
24008,256567884,0.038007624229650
24009,256567884,0.051355163230692
24010,256567884,0.041288771625250
24011,256567884,0.036643623389935
24012,712693603,0.037377268293793
24013,256567884,0.031678018409930
24014,256567884,0.037752104053980
24015,256567884,0.034772757356738
24016,256567884,0.035090892707305
24017,256567884,0.039649111989871
24018,256567884,0.035198415594943
24019,256567884,0.039518928551762
24020,256567884,0.042768796013249
24021,256567884,0.028136906014171
24022,256567884,0.036611036867289
24023,712693603,0.039685474289172
24024,256567884,0.040423600573089
24025,712693603,0.039450510157536
24026,712693603,0.034686168012847
24027,256567884,0.031753452666042
24028,256567884,0.038855990965878
24029,256567884,0.040543925876452
24030,256567884,0.039827803054987
24031,712693603,0.045758061851435
24032,256567884,0.042007080050531
24033,712693603,0.049708667944201
24034,256567884,0.041711580045106
24035,256567884,0.034981298081377
24036,256567884,0.032460415220212
24037,256567884,0.046983810687306
24038,256567884,0.033562339909619
24039,712693603,0.054011074257658
24040,256567884,0.039635435728047
24041,712693603,0.055593452487630
24042,256567884,0.054044070109774
24043,256567884,0.036922080811953
24044,256567884,0.041767111712176
24046,256567884,0.024580307837143
24047,256567884,0.028445984311518
24048,256567884,0.036845418190973
24049,256567884,0.051064874795107
24050,256567884,0.051907062032311
24051,256567884,0.030914117241185
24052,256567884,0.037908432374196
24053,256567884,0.041880405317366
24054,256567884,0.047087184115231
24055,256567884,0.038324465577337
24056,256567884,0.038774850371004
24057,712693603,0.038740981289722
24058,256567884,0.038955190463322
24059,256567884,0.040961157450144
24060,256567884,0.034907360133771
24061,256567884,0.034811583617955
24062,256567884,0.033850743809027
24063,256567884,0.046742526283608
24064,256567884,0.027488191068485
24065,256567884,0.028103085448976
24066,256567884,0.037382325991821
24067,256567884,0.032336690919480
24068,256567884,0.036939818304272
24069,256567884,0.036768516241851
24070,712693603,0.036817198430186
24071,256567884,0.032717087651173
24072,256567884,0.044396435674519
24073,712693603,0.038003630677718
