origin_id,destinatio,shortest_d
29002,232139434,0.016103145426163
33001,38568477,0.052784219651622
33002,176823677,0.042588572929606
33003,176823677,0.048801866366667
33004,531044453,0.048803559383792
33005,1087584198,0.037555211122872
33006,38568477,0.043689749453200
33007,176823677,0.046627968767843
33009,38568477,0.052095629501073
33010,176823677,0.050050574451890
33011,176823677,0.052222978899677
33012,176823677,0.049887263790366
33013,38568477,0.042119063111128
33014,176823677,0.050067464543605
33015,1087584198,0.034806619391998
33016,1087584198,0.044514652665514
33017,1087584198,0.033651905035916
33018,176823677,0.046320008861642
33019,531044453,0.044618243092518
33020,531044453,0.038775766042707
33021,176823677,0.045513362488819
33022,38568477,0.054648037877395
33023,38568477,0.052194921833978
33024,38568477,0.051310943944957
33025,176823677,0.065212913093599
33026,176823677,0.052940425666808
33027,176823677,0.052574188269332
33028,531044453,0.062504852271974
33029,38568477,0.052176345462275
33031,38568477,0.058998743463952
33032,38568477,0.048083408921276
33033,38568477,0.048528145866572
33034,38568477,0.055535370580382
33035,38568477,0.052715898515958
33036,531044453,0.054440394897743
33037,176823677,0.050013035046250
33038,1087584198,0.049731124739571
33039,38568477,0.045675029470629
33040,176823677,0.054936425960908
33041,176823677,0.048652944616686
33042,38568477,0.043425282552439
33043,1087584198,0.046407146285149
33044,176823677,0.052641544338209
33045,38568477,0.054820650126589
33046,176823677,0.053313555963341
33047,1087584198,0.035091170456273
33048,38568477,0.047588387016166
34001,187810155,0.027080245297709
34002,187810155,0.043817055580165
34003,187810155,0.027774350670565
34004,176823677,0.021018587520560
34005,176823677,0.050425689856269
34006,187810155,0.026997531962805
34007,176823677,0.049055876060311
34008,176823677,0.036000050177628
34009,176823677,0.034666997088697
34010,176823677,0.043699644653743
34011,187810155,0.027818288857683
34012,176823677,0.046322765069143
34013,176823677,0.040869389833758
34014,176823677,0.039472563487769
34015,176823677,0.039672762253024
34016,176823677,0.036881991733300
34017,176823677,0.028066103288728
34018,176823677,0.048986531526999
34019,176823677,0.048910982944838
34020,176823677,0.032444834203077
34021,176823677,0.047795225187026
34022,176823677,0.031930637350319
34023,176823677,0.047123260497113
