origin_id,destinatio,shortest_d
8001,15244774,0.005241036905928
8002,16577073,0.008390985826918
8003,154011312,0.015224193787405
8005,21249474,0.009227397769793
8006,23825212,0.006364150604412
8007,125199035,0.010825778540903
8008,124064357,0.000060335789033
8009,154011312,0.009990845745229
8010,21249474,0.006987727252458
8011,16577073,0.001451906985330
8012,21249474,0.007512354071365
8013,23825212,0.012502599597893
8014,29224710,0.003278703130914
8015,16577073,0.014623968482155
8016,125199035,0.004975814504308
8017,23082669,0.000843109321396
8018,21249474,0.008581195211482
8019,21249474,0.008318900051649
8020,21249474,0.004797406571890
8021,1087039727,0.000057124068521
8022,38701504,0.000834197122042
8023,21249474,0.015940714996922
8024,75041157,0.000471358979522
8025,790318065,0.003775884182644
8026,790318065,0.000496006861174
8027,1052269033,0.000289248286940
8028,133791359,0.000641259109811
8029,16577073,0.003933773354078
8030,325712713,0.002722590115448
8031,38611965,0.000037023926598
8032,16577073,0.006754247512865
8033,21249474,0.011316191389446
8034,21249474,0.017724160946238
8035,23825212,0.014898266999138
8036,23825212,0.008522409961617
8037,21249474,0.017678816437966
8038,15244774,0.007989938619179
8039,88035189,0.000206360281917
8040,29108417,0.008231473739835
8041,81285713,0.005779538961755
8042,21249474,0.010462013848333
8043,16577073,0.011682528707260
8044,416159065,0.000472447270016
8045,21249474,0.003466778533093
8046,21249474,0.012753655468633
8047,325712713,0.004840935668068
8048,154011312,0.008226086589580
8049,21249474,0.013885686509366
8050,850533333,0.000218928561617
8051,16577073,0.008350325516846
8052,237308036,0.000053609032968
8053,29108417,0.002658352509233
8054,30823672,0.000263213604613
8055,143305381,0.000068167789810
8057,33594264,0.004469357820420
8058,29108417,0.003109042297192
8059,132111304,0.000013474431755
8060,60825106,0.000586141860422
8061,23825212,0.020250735219772
8062,338163470,0.002250072088311
8063,29108417,0.000161908998354
8064,21729147,0.005758573179160
8065,143308759,0.000175728304177
8066,154011312,0.010699572430534
8067,854186694,0.003875124753525
9001,805410244,0.000062413313503
9002,26949257,0.000017076178391
9003,822414039,0.000393939704170
9004,479272922,0.000208435163725
9005,750606972,0.005857971258182
9006,51890625,0.000252285717915
9007,154011312,0.006698416405134
9008,201959701,0.004330558697427
9009,201959701,0.013782236592782
9010,810720986,0.000651047011553
9011,38589051,0.001234096633408
9012,38691772,0.001188636666973
9014,180067109,0.015402932470832
9015,750606972,0.008976076082499
9016,180067109,0.003503629289666
