origin_id,destinatio,shortest_d
61001,22955441,0.031899295113850
61002,22955441,0.029753605982181
61003,22955441,0.025704976459314
61004,22955441,0.014760171559091
61005,331815761,0.008546005666995
61006,22955441,0.028428425172708
61007,22955441,0.017248243510395
61008,22955441,0.020747430637078
61009,22955441,0.019960581134400
61010,22955441,0.017929480544596
61011,22955441,0.017893954158498
61012,106362548,0.006866568370337
61013,22955441,0.011217636618265
61014,547291859,0.031843101992506
61015,22955441,0.013284617577751
61016,331815761,0.008483450071217
61017,603448517,0.014071793790636
61018,22955441,0.010993482311608
61019,249571111,0.008317970114772
61020,187616861,0.008651186330625
61021,22955441,0.010336112170444
61022,22955441,0.011029937242410
61023,22955441,0.022361279467149
61024,22955441,0.027644242029437
61025,22955441,0.036250558312143
61026,22955441,0.018905622883797
61027,685849597,0.000478602921970
61028,22955441,0.013947408029571
61029,331815761,0.008656841777645
61030,547291859,0.033205006176113
61031,603448517,0.028223678368052
61032,22955441,0.011761909007912
61033,22955441,0.027243973064149
61035,22955441,0.024654120869872
61036,603448517,0.014076347798036
61037,187616861,0.009231791053342
61038,547291859,0.039483365930554
61039,603448517,0.023439192400689
61040,22955441,0.021341052078968
61041,22955441,0.029210515102055
61042,106362548,0.009145942260797
61043,22955441,0.009237002021651
61044,547291859,0.041302074976135
61045,22955441,0.029274983790364
61046,331815761,0.008566976631878
61047,22955441,0.012430490820235
61048,22955441,0.010303169274450
61049,22955441,0.010796804303017
61050,22955441,0.026594527615252
61051,547291859,0.021493692577286
61052,229464381,0.000171569963143
61053,331815761,0.008028202166988
61054,187616861,0.008538566255627
61055,22955441,0.017063159784713
61056,22955441,0.018073959630577
61057,22955441,0.032384037618332
61058,22955441,0.027627726526081
61059,22955441,0.023262599685814
61060,22955441,0.016278724091373
61061,22955441,0.021579380696725
61062,22955441,0.013022732533742
61063,22955441,0.034432437043875
61064,22955441,0.032019817959891
61065,22955441,0.027713126418665
61066,22955441,0.031017105428128
61067,22955441,0.012105395138085
61068,22955441,0.023467180031872
61069,603448517,0.018355753288307
61070,603448517,0.020535781804547
61071,22955441,0.030763972484097
61072,22955441,0.024798353648583
61073,22955441,0.023387364530845
61074,249571111,0.008549854531962
61075,22955441,0.014161621148784
61076,22955441,0.040515332264628
61077,187616861,0.009026062057121
61078,22955441,0.010281775801248
61079,547291859,0.019107762483531
61080,22955441,0.034956308624524
61081,22955441,0.012336139873843
61082,22955441,0.013050900874705
61083,22955441,0.013127571341246
61084,106362548,0.010939423496264
61085,331815761,0.013013023260861
61086,22955441,0.034149513054830
61087,331815761,0.008014901077297
61088,603448517,0.010408299275760
61089,603448517,0.017206814722486
61090,331815761,0.007712229179898
61091,603448517,0.016823055990440
61092,331815761,0.008092340240826
61093,22955441,0.028278488766544
61094,187616861,0.009920907710950
61095,22955441,0.024409485022245
61096,22955441,0.043826263600711
