istat,comune,lng,lat,join_OBJECTID_1,join_objectid,join_tipo_costa,join_descrizion,join_litologia,join_nome,join_id_interve,join_anno_costr,join_annodismis,join_dim_opera,join_dim_opera_,join_spaz_opera,join_dist_riva,join_flag_modif,join_modifica_o,join_lung_modif,join_area_modif,join_variaz_med,join_variaz_max,join_id_sistema,join_incongruen,join_incertezza,join_acc_geomet,join_annotazion,join_cod_istat,join_nome_uf,join_dataacqort,join_oraacqorto,join_data_igm,join_resp_digit,join_shape_leng,join_globalid,join_SHAPE__Length,join_Shape_Length,distance
"58076",Percile,"12.91040936","42.09466158","34274","34136","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,"1951",G. Spagone,"562.59624487",{64619227-9B33-4B84-BC34-F79254B069B1},,"562.842014727493","62309.8170121142"
"58077",Pisoniano,"12.95900084","41.90814687","34629","34543","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,"589.71685822",{1EB52838-25DA-4C00-9548-FB28A26DDD5B},,"589.992924879284","50814.0684886391"
"58078",Poli,"12.89328898","41.88717142","34629","34543","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,"589.71685822",{1EB52838-25DA-4C00-9548-FB28A26DDD5B},,"589.992924879284","45060.2013810301"
"58079",Pomezia,"12.50163468","41.67003149","34629","34543","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,"589.71685822",{1EB52838-25DA-4C00-9548-FB28A26DDD5B},,"589.992924879284","4656.39599270151"
"58080",Ponzano Romano,"12.57186287","42.25820276","32689","32624","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058120",Ostia Lido,1998/07/14 00:00:00, ,"1950",G. Spagone,"6.67865391",{B98CEF75-7A44-439C-BF40-FC626384CB79},,"6.6796034560436","50808.4703983417"
"58081",Riano,"12.52273093","42.09138788","34647","34572","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058120",Ostia Lido,1998/07/14 00:00:00, ,"1950",G. Spagone,"612.21894716",{EC3A2630-1006-4FE8-96FF-DE36E582018B},,"612.310576301204","35644.852107899"
"58082",Rignano Flaminio,"12.48070804","42.20974459","32689","32624","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058120",Ostia Lido,1998/07/14 00:00:00, ,"1950",G. Spagone,"6.67865391",{B98CEF75-7A44-439C-BF40-FC626384CB79},,"6.6796034560436","41800.8185827919"
"58083",Riofreddo,"12.99949492","42.0613698","34275","34137","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,"1951",G. Spagone,"566.00895928",{D1F11890-E230-4910-8B82-E78870D5084A},,"566.256158386251","64625.3405677209"
"58084",Rocca Canterano,"13.02386774","41.95497407","34629","34543","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,"589.71685822",{1EB52838-25DA-4C00-9548-FB28A26DDD5B},,"589.992924879284","58247.0782105539"
"58085",Rocca di Cave,"12.94559134","41.84634046","32685","32620","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058117",Ostia Lido,1998/07/19 00:00:00, ,Agg. Prec. 1952,G. Spagone,"12.38698612",{84D5A209-1C6A-46FF-A6A2-A7D12D30F7AF},,"12.3935267468137","45560.2529080704"
"58086",Rocca di Papa,"12.70842384","41.76199841","34629","34543","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,"589.71685822",{1EB52838-25DA-4C00-9548-FB28A26DDD5B},,"589.992924879284","24412.5244236303"
"58087",Roccagiovine,"12.89860198","42.05023163","34274","34136","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,"1951",G. Spagone,"562.59624487",{64619227-9B33-4B84-BC34-F79254B069B1},,"562.842014727493","57917.1391885209"
"58088",Rocca Priora,"12.76324846","41.79422359","34629","34543","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,"589.71685822",{1EB52838-25DA-4C00-9548-FB28A26DDD5B},,"589.992924879284","30205.888228864"
"58089",Rocca Santo Stefano,"13.02446967","41.91052219","32685","32620","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058117",Ostia Lido,1998/07/19 00:00:00, ,Agg. Prec. 1952,G. Spagone,"12.38698612",{84D5A209-1C6A-46FF-A6A2-A7D12D30F7AF},,"12.3935267468137","55162.7453445064"
"58090",Roiate,"13.06445203","41.87412437","9050","8870","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Avanzamento,"4100.06","153177.03","42.36","80","0",Nessuna,Nessuna,Non verificato, ,"12059011",Sabaudia,1998/07/19 00:00:00, ,Agg. Prec. 1952,G. Spagone,"4077.59265049",{AA8D98BC-3D0D-4B83-8E0B-5538497F7248},,"4081.16323696966","53343.7979609635"
