origin_id,destinatio,shortest_d
45001,176823677,0.006036782387952
45002,176823677,0.014054142428196
45003,159555372,0.002960874619098
45004,176823677,0.015959670262319
45005,176823677,0.018172248177455
45006,176823677,0.011889239707234
45007,176823677,0.013811653602246
45008,205903779,0.007563689942142
45009,176823677,0.011040892894422
45010,71166050,0.002877292038261
45011,71166050,0.021991889179772
45012,176823677,0.011043762523825
45013,176823677,0.010405405741339
45014,176823677,0.012261915253077
45015,176823677,0.008128404460460
45016,176823677,0.009350979503788
45017,176823677,0.026876326113678
46001,33774880,0.013545885373574
46002,33774880,0.021864953568904
46003,33774880,0.027366655945492
46004,33774880,0.018339107336516
46005,48147634,0.005105089286268
46006,176823677,0.027622456373658
46007,33774880,0.013510601154902
46008,585244791,0.033414527960018
46009,585244791,0.028135987665102
46010,585244791,0.031370198299972
46011,33774880,0.030751614707574
46013,403858401,0.000663042975509
46014,33774880,0.030699562632586
46015,33774880,0.026052729665443
46017,33774880,0.009700243254330
46018,33774880,0.004379920978547
46019,176823677,0.024677178682229
46020,33774880,0.030279034726547
46021,33774880,0.018423244066540
46022,45425353,0.026585167016085
46023,176823677,0.025353333590815
46024,24297651,0.001801928101331
46025,585244791,0.029472022425906
46026,33774880,0.014070390297581
46027,176823677,0.028419772733813
46028,585244791,0.004371661518713
46030,585244791,0.008370635616091
46031,176823677,0.039056473199398
46033,23023058,0.000035275013937
46034,33774880,0.020519547308874
46035,585244791,0.033702968452773
46036,33774880,0.030871670089664
46037,176823677,0.029989591895890
47002,33774880,0.025110718542624
47003,33774880,0.017920484251971
47005,33774880,0.024419219431137
47006,33774880,0.023341002408281
47007,33774880,0.024632345589462
47008,33774880,0.022115217120602
47009,33774880,0.019389339405932
47010,33774880,0.027982821868009
47011,33774880,0.017927362730701
47012,33774880,0.018246292838054
47013,33774880,0.017282051052326
47014,33774880,0.022006581750494
47016,33774880,0.016340829743373
47017,33774880,0.026120272309056
47018,33774880,0.033558408383650
47020,33774880,0.018342876327573
47021,33774880,0.022656242842314
47022,33774880,0.014535547064409
47023,33774880,0.033720126186312
47024,33774880,0.033269925460392
48001,31666690,0.034914575393714
48002,33774880,0.036129919000978
48003,31666690,0.038466686944984
48004,33774880,0.042941745826374
48005,33774880,0.030190674565780
48006,33774880,0.028914832819164
48008,31666690,0.022977135352408
48010,31666690,0.028028542867176
48011,31666690,0.023413716248126
48012,31666690,0.032121794895851
48013,727324497,0.047458253825711
48014,31666690,0.022758611842289
48015,31666690,0.035793517136846
